,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,12,Travis Diener,PG,6-1,175,"March 1, 1982",United States,4,Marquette
1,17,Mike Dunleavy,SF,6-9,230,"September 15, 1980",United States,7,Duke
2,5,TJ Ford,PG,6-0,165,"March 24, 1983",United States,5,Texas
3,10,Jeff Foster,C,6-11,236,"January 16, 1977",United States,10,Texas State University
4,33,Danny Granger,SF,6-9,222,"April 20, 1983",United States,4,"Bradley, New Mexico"
5,50,Tyler Hansbrough,PF,6-9,250,"November 3, 1985",United States,R,UNC
6,13,Luther Head,SG,6-3,185,"November 26, 1982",United States,4,Illinois
7,55,Roy Hibbert,C,7-2,270,"December 11, 1986",United States,1,Georgetown
8,1,Dahntay Jones,SF,6-6,225,"December 27, 1980",United States,6,"Rutgers University, Duke"
9,44,Solomon Jones,C,6-10,230,"July 16, 1984",United States,3,South Florida
10,32,Josh McRoberts,C,6-10,240,"February 28, 1987",United States,2,Duke
11,3,Troy Murphy,PF,6-11,245,"May 2, 1980",United States,8,Notre Dame
12,22,AJ Price,PG,6-2,181,"October 7, 1986",United States,R,UConn
13,25,Brandon Rush,SG,6-6,220,"July 7, 1985",United States,1,Kansas
14,2,Earl Watson,PG,6-1,195,"June 12, 1979",United States,8,UCLA
