,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,54,28,51,31,3.95,0.24,4.19,113.0,108.9,97.7,0.232,0.348,0.527,11.9,26.6,0.175,0.521,12.3,78.0,0.194,Pepsi Center,756457
1,Lg Rank,4,27,8,8,8.0,8.0,7.0,6.0,10.0,27.0,27.0,15.0,15.0,8.0,2.0,27.0,15.0,15.0,8.0,15.0,,12
