Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,25.0,OKC,NBA,PF,10,212,16.1,0.548,0.224,0.328,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,0.4,0.1,0.5,0.12,-0.3,-0.1,-0.4,0.1
2021-22,26.0,OKC,NBA,PF,5,23,15.2,0.643,0.286,0.0,4.3,8.8,6.5,7.4,2.1,0.0,12.5,14.9,0.0,0.0,0.1,0.107,2.1,-0.5,1.5,0.0
Career,,,NBA,,15,235,16.0,0.556,0.23,0.297,7.4,11.6,9.5,16.3,1.8,0.0,7.7,16.4,0.4,0.2,0.6,0.119,-0.1,-0.2,-0.2,0.1
