,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17430,2778,6175,0.45,720,2141,0.336,2058,4034,0.51,1200,1614,0.743,751,2327,3078,1716,559,325,1114,1308,7476
1,Team/G,,242.1,38.6,85.8,0.45,10.0,29.7,0.336,28.6,56.0,0.51,16.7,22.4,0.743,10.4,32.3,42.8,23.8,7.8,4.5,15.5,18.2,103.8
2,Lg Rank,,6,29,28,25.0,29,28,30.0,14,9,26.0,14,9,26.0,10,28,24,21,12,20,29,7,30
3,Year/Year,,0.1%,-4.2%,-2.5%,-0.008,-10.6%,-6.6%,-0.015,-1.8%,-0.1%,-0.009,10.2%,12.4%,-0.015,-3.7%,-3.3%,-3.4%,3.3%,12.9%,39.1%,-6.3%,-0.6%,-2.9%
4,Opponent,72.0,17430,3024,6245,0.484,893,2334,0.383,2131,3911,0.545,1143,1468,0.779,712,2437,3149,1828,613,425,1033,1451,8084
5,Opponent/G,,242.1,42.0,86.7,0.484,12.4,32.4,0.383,29.6,54.3,0.545,15.9,20.4,0.779,9.9,33.8,43.7,25.4,8.5,5.9,14.3,20.2,112.3
6,Lg Rank,,6,21,8,29.0,13,6,28.0,21,18,27.0,8,7,16.0,17,14,14,20,28,29,12,6,17
7,Year/Year,,0.1%,-4.2%,-3.0%,-0.006,0.3%,-1.7%,0.007,-6.0%,-3.7%,-0.013,8.0%,6.4%,0.011,1.5%,2.1%,2.0%,-2.9%,-9.7%,-6.9%,10.5%,2.6%,-2.2%
