,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,35.0,Christian Wood,C,6-10,214,"September 27, 1995",us,5,UNLV
1,10.0,Eric Gordon,SG,6-3,215,"December 25, 1988",us,13,Indiana
2,3.0,Kevin Porter Jr,SG,6-4,203,"May 4, 2000",us,2,USC
3,27.0,Daniel Theis,C,6-8,245,"April 4, 1992",de,4,
4,28.0,Alperen Sengun,F,6-9,235,"July 25, 2002",tr,R,
5,0.0,Jalen Green,G,6-6,178,"February 9, 2002",us,R,
6,2.0,David Nwaba,SF,6-5,219,"January 14, 1993",us,5,Cal Poly
7,6.0,Kenyon Martin Jr,SF,6-6,215,"January 6, 2001",us,1,
8,7.0,Armoni Brooks,SG,6-3,195,"June 5, 1998",us,1,Houston
9,9.0,Josh Christopher,G,6-5,215,"December 8, 2001",us,R,Arizona State
10,16.0,Usman Garuba,F,6-8,220,"March 9, 2002",es,R,
11,14.0,DJ Augustin,PG,5-11,183,"November 10, 1987",us,13,Texas
12,8.0,Jae'Sean Tate,SF,6-4,230,"October 28, 1995",us,1,Ohio State
13,,John Wall,PG,6-3,210,"September 6, 1990",us,10,Kentucky
14,,Garrison Mathews (TW),SG,6-5,215,"October 24, 1996",us,2,Lipscomb
15,,Danuel House,SF,6-6,220,"June 7, 1993",us,5,Texas A&M
16,,Daishen Nix (TW),G,6-5,224,"February 13, 2002",us,R,
