,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3093,6904,0.448,506,1537,0.329,2587,5367,0.482,1026,1359,0.755,890,2612,3502,1871,528,358,1191,1591,7718
1,Team/G,,241.2,37.7,84.2,0.448,6.2,18.7,0.329,31.5,65.5,0.482,12.5,16.6,0.755,10.9,31.9,42.7,22.8,6.4,4.4,14.5,19.4,94.1
2,Lg Rank,,21,10,4,17.0,24,18,29.0,2,7,14.0,29,30,15.0,19,9,12,10,29,25,11,11,24
3,Year/Year,,-0.3%,9.4%,7.6%,0.007,-39.2%,-30.7%,-0.046,29.7%,27.9%,0.007,-17.0%,-27.5%,0.095,-3.5%,2.1%,0.6%,14.0%,-5.8%,4.8%,-2.6%,9.6%,-0.0%
4,Opponent,82.0,19780,3169,6842,0.463,617,1721,0.359,2552,5121,0.498,1336,1811,0.738,888,2618,3506,1946,592,430,1020,1353,8291
5,Opponent/G,,241.2,38.6,83.4,0.463,7.5,21.0,0.359,31.1,62.5,0.498,16.3,22.1,0.738,10.8,31.9,42.8,23.7,7.2,5.2,12.4,16.5,101.1
6,Lg Rank,,21,24,22,22.0,19,21,16.0,24,18,25.0,12,15,4.0,8,23,21,27,5,18,30,29,24
7,Year/Year,,-0.3%,7.5%,4.2%,0.015,20.0%,16.2%,0.011,4.9%,0.7%,0.02,7.0%,12.0%,-0.034,7.2%,2.2%,3.4%,16.0%,-3.7%,26.8%,-5.3%,-16.7%,8.3%
