,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19930,3078,6672,0.461,350,1076,0.325,2728,5596,0.487,1721,2312,0.744,903,2486,3389,1921,698,463,1216,1863,8227
1,Team/G,,243.0,37.5,81.4,0.461,4.3,13.1,0.325,33.3,68.2,0.487,21.0,28.2,0.744,11.0,30.3,41.3,23.4,8.5,5.6,14.8,22.7,100.3
2,Lg Rank,,3,2,6,8.0,24,22,30.0,1,2,5.0,6,7,16.0,15,11,14,3,2,7,23,13,5
3,Year/Year,,0.9%,1.3%,0.9%,0.002,9.4%,14.5%,-0.015,0.4%,-1.4%,0.009,-2.5%,-0.0%,-0.019,-6.6%,0.5%,-1.5%,-1.9%,-6.9%,-5.3%,-0.7%,-0.8%,0.8%
4,Opponent,82.0,19930,3070,6764,0.454,530,1480,0.358,2540,5284,0.481,1538,2090,0.736,965,2469,3434,1959,586,436,1323,1911,8208
5,Opponent/G,,243.0,37.4,82.5,0.454,6.5,18.0,0.358,31.0,64.4,0.481,18.8,25.5,0.736,11.8,30.1,41.9,23.9,7.1,5.3,16.1,23.3,100.1
6,Lg Rank,,3,25,29,15.0,26,28,17.0,21,24,18.0,11,11,6.0,22,18,23,29,14,26,3,10,23
7,Year/Year,,0.9%,4.1%,2.4%,0.007,14.5%,10.3%,0.013,2.1%,0.4%,0.008,-5.8%,-4.5%,-0.01,-1.0%,1.1%,0.5%,10.2%,-7.9%,-4.8%,-1.4%,-2.5%,2.7%
