,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17455,3115,6567,0.474,889,2445,0.364,2226,4122,0.54,1183,1493,0.792,648,2424,3072,1973,611,460,975,1453,8302
1,Team/G,,242.4,43.3,91.2,0.474,12.3,34.0,0.364,30.9,57.3,0.54,16.4,20.7,0.792,9.0,33.7,42.7,27.4,8.5,6.4,13.5,20.2,115.3
2,Lg Rank,,4,3,3,11.0,18,18,17.0,5,6,12.0,20,26,9.0,26,21,26,2,5,1,13,22,6
3,Year/Year,,0.4%,2.7%,3.1%,-0.002,21.3%,21.2%,0.001,-3.2%,-5.3%,0.011,9.4%,8.7%,0.006,3.3%,-1.3%,-0.3%,6.0%,14.1%,24.0%,2.2%,2.0%,5.4%
4,Opponent,72.0,17455,3076,6576,0.468,828,2265,0.366,2248,4311,0.521,1325,1695,0.782,813,2555,3368,1877,535,381,1066,1306,8305
5,Opponent/G,,242.4,42.7,91.3,0.468,11.5,31.5,0.366,31.2,59.9,0.521,18.4,23.5,0.782,11.3,35.5,46.8,26.1,7.4,5.3,14.8,18.1,115.3
6,Lg Rank,,4,26,26,16.0,4,2,16.0,30,30,7.0,25,26,19.0,30,21,25,28,11,23,8,26,25
7,Year/Year,,0.4%,8.2%,3.2%,0.021,0.3%,-6.5%,0.025,11.4%,9.2%,0.01,8.1%,9.0%,-0.007,8.9%,1.8%,3.4%,12.9%,7.6%,15.3%,0.9%,-3.6%,7.3%
