,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3134,6979,0.449,428,1277,0.335,2706,5702,0.475,1455,1981,0.734,1071,2526,3597,1675,608,391,1324,1805,8151
1,Team/G,,242.1,38.2,85.1,0.449,5.2,15.6,0.335,33.0,69.5,0.475,17.7,24.2,0.734,13.1,30.8,43.9,20.4,7.4,4.8,16.1,22.0,99.4
2,Lg Rank,,10,9,3,23.0,25,21,26.0,3,3,24.0,21,15,28.0,2,14,4,23,12,15,28,23,15
3,Year/Year,,-0.1%,-0.3%,1.2%,-0.007,-11.2%,-7.7%,-0.013,1.7%,3.4%,-0.008,1.7%,0.6%,0.008,9.6%,0.3%,2.9%,-0.2%,7.8%,6.8%,8.0%,-1.2%,-0.6%
4,Opponent,82.0,19855,3260,6826,0.478,480,1353,0.355,2780,5473,0.508,1589,2085,0.762,868,2508,3376,1779,666,464,1204,1723,8589
5,Opponent/G,,242.1,39.8,83.2,0.478,5.9,16.5,0.355,33.9,66.7,0.508,19.4,25.4,0.762,10.6,30.6,41.2,21.7,8.1,5.7,14.7,21.0,104.7
6,Lg Rank,,10,28,22,28.0,8,7,11.0,29,27,28.0,21,20,13.0,12,18,16,19,28,24,8,14,25
7,Year/Year,,-0.1%,1.9%,-0.0%,0.009,-3.4%,-2.7%,-0.003,2.9%,0.7%,0.011,-4.5%,-3.0%,-0.012,-4.5%,-1.2%,-2.1%,5.7%,13.7%,-0.9%,7.5%,4.4%,0.4%
