Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,19.0,HOU,NBA,C,22,395,18.3,0.583,0.209,0.597,8.4,18.3,13.4,23.4,3.0,3.3,19.7,21.7,0.5,0.6,1.2,0.141,-0.5,2.1,1.6,0.4
Career,,,NBA,,22,395,18.3,0.583,0.209,0.597,8.4,18.3,13.4,23.4,3.0,3.3,19.7,21.7,0.5,0.6,1.2,0.141,-0.5,2.1,1.6,0.4
