,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,2956,6411,0.461,770,2103,0.366,2186,4308,0.507,1453,2101,0.692,864,2679,3543,1636,548,384,1224,1640,8135
1,Team/G,,241.8,36.0,78.2,0.461,9.4,25.6,0.366,26.7,52.5,0.507,17.7,25.6,0.692,10.5,32.7,43.2,20.0,6.7,4.7,14.9,20.0,99.2
2,Lg Rank,,12,24,27,16.0,1,1,10.0,30,30,4.0,22,5,30.0,17,1,6,27,24,16,25,10,16
3,Year/Year,,0.5%,-1.6%,0.3%,-0.009,-8.4%,-6.2%,-0.009,1.0%,3.7%,-0.014,-7.7%,-3.4%,-0.032,6.7%,-2.1%,-0.1%,1.3%,7.0%,-15.8%,6.0%,0.7%,-3.5%
4,Opponent,82.0,19830,2865,6569,0.436,516,1476,0.35,2349,5093,0.461,1441,1940,0.743,805,2450,3255,1646,606,310,1136,1791,7687
5,Opponent/G,,241.8,34.9,80.1,0.436,6.3,18.0,0.35,28.6,62.1,0.461,17.6,23.7,0.743,9.8,29.9,39.7,20.1,7.4,3.8,13.9,21.8,93.7
6,Lg Rank,,12,4,11,4.0,13,16,10.0,4,11,3.0,8,10,1.0,3,11,7,4,17,3,19,4,4
7,Year/Year,,0.5%,-3.0%,-2.5%,-0.002,-1.1%,2.7%,-0.014,-3.5%,-3.9%,0.002,4.4%,6.0%,-0.011,0.6%,-1.2%,-0.8%,6.2%,10.0%,7.6%,8.2%,-1.5%,-1.6%
