Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,19.0,OKC,NBA,PG,65,1778,8.2,0.489,0.51,0.22,1.4,11.0,6.2,18.8,1.5,0.5,17.3,19.4,-1.9,1.1,-0.8,-0.021,-4.1,-1.1,-5.2,-1.4
2021-22,20.0,OKC,NBA,PG,10,141,0.4,0.321,0.649,0.216,2.8,10.0,6.4,12.0,0.7,0.0,21.4,15.7,-0.4,0.1,-0.4,-0.124,-9.1,-3.4,-12.6,-0.4
Career,,,NBA,,75,1919,7.6,0.479,0.518,0.22,1.5,10.9,6.2,18.3,1.4,0.5,17.6,19.2,-2.3,1.2,-1.1,-0.028,-4.5,-1.3,-5.7,-1.8
