,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,17,Chucky Atkins,PG,5-11,160,"August 14, 1974",United States,10,South Florida
1,38,Kwame Brown,C,6-11,270,"March 10, 1982",United States,8,
2,12,Will Bynum,PG,6-0,185,"January 4, 1983",United States,2,"Arizona, Georgia Tech"
3,5,Austin Daye,SF,6-11,220,"June 5, 1988",United States,R,Gonzaga
4,7,Ben Gordon,SG,6-3,200,"April 4, 1983",United Kingdom,5,UConn
5,32,Richard Hamilton,SG,6-6,185,"February 14, 1978",United States,10,UConn
6,33,Jonas Jerebko,PF,6-10,231,"March 2, 1987",Sweden,R,
7,54,Jason Maxiell,C,6-7,260,"February 18, 1983",United States,4,Cincinnati
8,22,Tayshaun Prince,SF,6-9,212,"February 28, 1980",United States,7,Kentucky
9,3,Rodney Stuckey,PG,6-5,210,"April 21, 1986",United States,2,Eastern Washington
10,35,DaJuan Summers,SF,6-8,230,"January 24, 1988",United States,R,Georgetown
11,31,Charlie Villanueva,PF,6-11,232,"August 24, 1984",United States,4,UConn
12,6,Ben Wallace,C,6-9,240,"September 10, 1974",United States,13,Virginia Union University
13,9,Chris Wilcox,PF,6-10,221,"September 3, 1982",United States,7,Maryland
