,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,33,49,33,49,-3.1,0.29,-2.81,105.6,108.9,95.7,0.282,0.277,0.489,13.2,25.8,0.216,0.515,12.6,77.3,0.216,Pepsi Center,577898
1,Lg Rank,21,8,23,23,23.0,4.0,23.0,17.0,24.0,16.0,12.0,17.0,23.0,17.0,5.0,9.0,22.0,21.0,10.0,20.0,,30
