,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,46,26,48,24,5.89,-0.32,5.57,117.2,111.4,102.2,0.233,0.404,0.566,12.0,23.3,0.177,0.536,11.5,79.7,0.157,Fiserv Forum,64780
1,Lg Rank,7,24,5,5,3.0,30.0,4.0,6.0,10.0,2.0,24.0,12.0,2.0,12.0,9.0,26.0,13.0,24.0,3.0,1.0,,10
