Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017-18,20.0,DAL,NBA,PG,69.0,2049.0,12.8,0.473,0.331,0.188,2.6,11.8,7.0,29.5,1.7,0.8,14.9,28.9,-2.4,1.7,-0.7,-0.017,-1.2,-1.2,-2.4,-0.2
2018-19,21.0,TOT,NBA,PG,53.0,1508.0,12.3,0.502,0.32,0.24,2.2,8.7,5.5,27.3,2.1,1.1,17.6,24.8,-1.2,1.2,0.0,0.001,-1.6,-0.4,-1.9,0.0
2018-19,21.0,DAL,NBA,PG,32.0,908.0,11.5,0.527,0.35,0.23,2.1,9.3,5.7,24.1,2.1,1.0,20.3,23.3,-0.7,0.9,0.2,0.01,-2.1,0.0,-2.1,0.0
2018-19,21.0,NYK,NBA,PG,21.0,600.0,13.5,0.473,0.283,0.253,2.4,7.9,5.1,32.2,2.2,1.3,14.2,27.0,-0.5,0.3,-0.2,-0.014,-0.8,-0.9,-1.7,0.0
2019-20,22.0,NYK,NBA,PG,34.0,537.0,7.4,0.399,0.256,0.251,4.1,11.7,7.7,26.4,2.5,1.4,19.8,23.1,-1.4,0.5,-0.9,-0.079,-5.2,-0.9,-6.1,-0.6
2020-21,23.0,TOT,NBA,PG,23.0,420.0,13.6,0.492,0.4,0.179,3.1,11.5,7.3,27.8,2.7,2.9,14.3,19.0,0.1,0.5,0.6,0.07,-1.3,1.5,0.2,0.2
2020-21,23.0,NYK,NBA,PG,3.0,28.0,6.8,0.356,0.4,0.6,0.0,7.7,3.9,14.4,5.4,0.0,7.3,21.7,-0.1,0.1,0.0,-0.015,-8.2,3.9,-4.3,0.0
2020-21,23.0,DET,NBA,PG,20.0,392.0,14.1,0.504,0.4,0.148,3.4,11.8,7.5,28.8,2.5,3.1,14.8,18.8,0.1,0.5,0.6,0.076,-0.8,1.3,0.5,0.3
2021-22,24.0,POR,NBA,PG,5.0,59.0,16.5,0.591,0.154,0.538,1.8,10.8,6.4,29.8,3.3,3.4,27.2,16.0,0.1,0.1,0.1,0.107,0.2,2.5,2.7,0.1
Career,,,NBA,,184.0,4573.0,12.1,0.477,0.324,0.213,2.7,10.7,6.6,28.2,2.1,1.2,16.4,25.8,-4.8,4.0,-0.8,-0.009,-1.8,-0.6,-2.4,-0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,101.0,2957.0,12.4,0.487,0.336,0.199,2.5,11.0,6.6,27.8,1.9,0.9,16.4,27.2,-3.1,2.5,-0.5,-0.008,-1.5,-0.8,-2.3,-0.2
3 seasons,,NYK,NBA,,58.0,1165.0,10.6,0.44,0.274,0.259,3.1,9.6,6.3,29.1,2.4,1.3,16.5,25.1,-1.9,0.9,-1.1,-0.044,-3.0,-0.8,-3.8,-0.5
1 season,,DET,NBA,,20.0,392.0,14.1,0.504,0.4,0.148,3.4,11.8,7.5,28.8,2.5,3.1,14.8,18.8,0.1,0.5,0.6,0.076,-0.8,1.3,0.5,0.3
1 season,,POR,NBA,,5.0,59.0,16.5,0.591,0.154,0.538,1.8,10.8,6.4,29.8,3.3,3.4,27.2,16.0,0.1,0.1,0.1,0.107,0.2,2.5,2.7,0.1
