,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3297,7362,0.448,977,2783,0.351,2320,4579,0.507,1510,1895,0.797,814,2778,3592,1905,591,405,1001,1550,9081
1,Team/G,,241.8,40.2,89.8,0.448,11.9,33.9,0.351,28.3,55.8,0.507,18.4,23.1,0.797,9.9,33.9,43.8,23.2,7.2,4.9,12.2,18.9,110.7
2,Lg Rank,,11,21,12,26.0,11,10,18.0,24,19,22.0,9,16,6.0,19,22,23,24,21,18,2,3,19
3,Year/Year,,0.3%,3.1%,3.6%,-0.002,18.6%,24.6%,-0.018,-2.2%,-6.0%,0.02,-8.8%,-14.5%,0.049,-1.6%,-4.2%,-3.6%,7.6%,5.7%,8.6%,-3.8%,10.0%,2.3%
4,Opponent,82.0,19830,3436,7311,0.47,992,2748,0.361,2444,4563,0.536,1307,1660,0.787,825,2931,3756,2133,565,492,1109,1686,9171
5,Opponent/G,,241.8,41.9,89.2,0.47,12.1,33.5,0.361,29.8,55.6,0.536,15.9,20.2,0.787,10.1,35.7,45.8,26.0,6.9,6.0,13.5,20.6,111.8
6,Lg Rank,,11,20,13,25.0,25,22,23.0,14,7,24.0,5,2,30.0,12,25,21,26,4,29,17,18,17
7,Year/Year,,0.3%,2.0%,1.6%,0.002,7.1%,11.4%,-0.014,0.0%,-3.6%,0.019,10.1%,11.1%,-0.007,19.2%,1.4%,4.8%,5.1%,4.2%,21.8%,-0.3%,-8.3%,3.6%
