,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19930,3456,7387,0.468,930,2731,0.341,2526,4656,0.543,1508,1963,0.768,794,2679,3473,2154,683,379,1154,1701,9350
1,Team/G,,243.0,42.1,90.1,0.468,11.3,33.3,0.341,30.8,56.8,0.543,18.4,23.9,0.768,9.7,32.7,42.4,26.3,8.3,4.6,14.1,20.7,114.0
2,Lg Rank,,2,10,10,11.0,14,12,26.0,11,17,4.0,10,9,17.0,23,27,27,6,7,23,18,13,10
3,Year/Year,,0.4%,5.5%,5.3%,0.001,14.3%,25.7%,-0.034,2.6%,-3.9%,0.035,9.4%,9.9%,-0.003,-3.5%,-1.3%,-1.8%,4.3%,5.9%,7.4%,-3.5%,-2.6%,7.0%
4,Opponent,82.0,19930,3560,7424,0.48,994,2689,0.37,2566,4735,0.542,1474,1895,0.778,936,2939,3875,2151,631,378,1292,1741,9588
5,Opponent/G,,243.0,43.4,90.5,0.48,12.1,32.8,0.37,31.3,57.7,0.542,18.0,23.1,0.778,11.4,35.8,47.3,26.2,7.7,4.6,15.8,21.2,116.9
6,Lg Rank,,2,30,22,28.0,26,19,27.0,26,21,28.0,20,18,26.0,29,27,28,28,20,10,3,12,29
7,Year/Year,,0.4%,11.4%,7.3%,0.018,19.0%,12.4%,0.021,8.7%,4.6%,0.02,0.3%,-1.9%,0.017,16.3%,9.6%,11.1%,17.5%,-1.6%,-1.3%,5.6%,6.2%,10.3%
