,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,38,44,38,44,-1.13,0.54,-0.6,108.3,109.5,94.2,0.343,0.178,0.472,13.9,35.0,0.267,0.482,12.2,67.9,0.22,The Arena in Oakland,634935
1,Lg Rank,19,11,20,20,20.0,4.0,18.0,3.0,29.0,2.0,4.0,15.0,17.0,19.0,1.0,2.0,20.0,28.0,29.0,9.0,,21
