,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,23,59,21,61,-7.27,0.71,-6.56,101.2,109.1,92.1,0.338,0.167,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.236,STAPLES Center,692408
1,Lg Rank,25,5,28,28,28.0,2.0,27.0,28.0,19.0,12.0,8.0,26.0,30.0,22.0,28.0,5.0,19.0,22.0,17.0,17.0,,19
