,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3242,6820,0.475,841,2245,0.375,2401,4575,0.525,1586,2128,0.745,738,2790,3528,1848,612,347,1062,1626,8911
1,Team/G,,240.9,39.5,83.2,0.475,10.3,27.4,0.375,29.3,55.8,0.525,19.3,26.0,0.745,9.0,34.0,43.0,22.5,7.5,4.2,13.0,19.8,108.7
2,Lg Rank,,25,10,26,2.0,9,11,7.0,17,23,4.0,6,3,27.0,24,11,21,15,20,21,7,14,6
3,Year/Year,,-0.4%,3.2%,0.9%,0.011,5.5%,2.5%,0.011,2.4%,0.1%,0.012,6.4%,-1.1%,0.053,2.4%,2.3%,2.3%,-1.3%,-13.7%,-24.6%,-0.1%,-6.9%,4.0%
4,Opponent,82.0,19755,3163,6999,0.452,753,2154,0.35,2410,4845,0.497,1480,1917,0.772,837,2700,3537,1891,577,258,1084,1835,8559
5,Opponent/G,,240.9,38.6,85.4,0.452,9.2,26.3,0.35,29.4,59.1,0.497,18.0,23.4,0.772,10.2,32.9,43.1,23.1,7.0,3.1,13.2,22.4,104.4
6,Lg Rank,,25,11,14,11.0,9,11,8.0,12,14,9.0,16,16,16.0,14,13,12,17,7,1,22,1,12
7,Year/Year,,-0.4%,4.9%,0.8%,0.018,16.7%,12.8%,0.012,1.7%,-3.8%,0.027,-4.1%,-6.7%,0.021,-13.5%,-5.6%,-7.6%,8.7%,-1.0%,-0.4%,-14.0%,-0.4%,4.1%
