,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,36,30,35,31,0.95,0.83,1.78,103.3,102.3,91.4,0.246,0.271,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,American Airlines Center,671050
1,Lg Rank,13,16,14,14,14.0,1.0,14.0,22.0,8.0,13.0,27.0,4.0,15.0,11.0,28.0,25.0,8.0,14.0,5.0,14.0,,3
