,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,46,36,46,36,1.7,-0.32,1.37,104.9,103.1,91.7,0.239,0.259,0.482,12.3,26.2,0.181,0.486,14.6,76.4,0.266,Bradley Center,619453
1,Lg Rank,14,17,14,14,14.0,28.0,14.0,23.0,2.0,19.0,30.0,6.0,25.0,4.0,18.0,30.0,8.0,4.0,3.0,29.0,,23
