Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22.0,PHI,NBA,SG,20,0,13.4,1.7,4.4,0.391,0.7,2.2,0.318,1.0,2.2,0.465,0.471,0.3,0.4,0.714,0.5,1.3,1.8,0.9,0.4,0.4,0.3,1.5,4.4
2019-20,23.0,PHI,NBA,SG,40,24,20.1,3.4,6.9,0.484,1.5,3.4,0.43,1.9,3.6,0.535,0.588,1.3,1.6,0.785,0.4,1.8,2.2,2.6,0.5,0.2,1.2,2.3,9.4
2020-21,24.0,PHI,NBA,SG,63,4,23.2,4.8,10.6,0.45,1.1,3.2,0.35,3.6,7.4,0.494,0.503,2.3,2.8,0.83,0.5,1.8,2.3,3.1,0.6,0.3,1.6,2.1,13.0
2021-22,25.0,PHI,NBA,PG,21,5,25.3,4.4,9.5,0.46,1.0,3.0,0.333,3.4,6.5,0.518,0.513,1.6,1.8,0.892,0.5,2.5,3.0,2.9,0.7,0.4,1.0,1.9,11.3
Career,,,NBA,,144,33,21.3,3.9,8.5,0.455,1.1,3.1,0.369,2.8,5.5,0.504,0.522,1.6,2.0,0.825,0.5,1.9,2.3,2.6,0.6,0.3,1.2,2.0,10.5
