Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,23.0,ATL,NBA,PF,33.0,279.0,13.9,0.499,0.33,0.55,10.8,17.3,14.1,4.0,1.6,3.2,10.8,21.7,0.1,0.3,0.4,0.07,-2.2,-1.5,-3.8,-0.1
2021-22,24.0,MIN,NBA,PF,6.0,16.0,31.1,0.906,0.0,4.0,6.2,26.5,16.1,27.4,3.0,0.0,26.6,19.6,0.1,0.0,0.1,0.388,5.3,5.7,11.1,0.1
Career,,,NBA,,39.0,295.0,14.8,0.516,0.324,0.618,10.6,17.8,14.2,5.3,1.7,3.0,11.6,21.6,0.2,0.3,0.5,0.088,-1.8,-1.1,-3.0,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ATL,NBA,,33.0,279.0,13.9,0.499,0.33,0.55,10.8,17.3,14.1,4.0,1.6,3.2,10.8,21.7,0.1,0.3,0.4,0.07,-2.2,-1.5,-3.8,-0.1
1 season,,MIN,NBA,,6.0,16.0,31.1,0.906,0.0,4.0,6.2,26.5,16.1,27.4,3.0,0.0,26.6,19.6,0.1,0.0,0.1,0.388,5.3,5.7,11.1,0.1
