Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,19.0,MIN,NBA,PG,37.0,573.0,11.2,0.45,0.34,0.25,1.4,8.0,4.8,27.7,2.7,0.4,16.0,16.1,0.0,0.3,0.3,0.027,-1.9,-0.5,-2.4,-0.1
2016-17,20.0,MIN,NBA,PG,60.0,774.0,13.8,0.523,0.403,0.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,1.0,0.6,1.5,0.096,-0.6,0.7,0.2,0.4
2017-18,21.0,MIN,NBA,PG,82.0,1467.0,14.1,0.572,0.393,0.247,1.2,9.2,5.2,21.2,3.2,0.4,14.0,12.7,2.3,1.2,3.6,0.117,-0.8,1.7,0.8,1.1
2018-19,22.0,MIN,NBA,PG,68.0,1560.0,13.7,0.491,0.283,0.155,1.6,7.7,4.6,28.3,2.5,0.3,9.0,14.1,2.1,0.9,3.0,0.091,-0.9,0.3,-0.6,0.6
2019-20,23.0,MEM,NBA,PG,65.0,1232.0,15.7,0.532,0.289,0.135,0.8,7.9,4.4,32.0,2.2,0.4,10.8,17.2,1.9,1.1,3.0,0.117,0.4,0.2,0.6,0.8
2020-21,24.0,MEM,NBA,PG,70.0,1222.0,15.0,0.511,0.339,0.109,1.8,10.4,6.1,28.6,2.5,0.4,10.0,16.6,1.5,1.3,2.8,0.11,-0.2,0.6,0.4,0.8
2021-22,25.0,MEM,NBA,PG,14.0,221.0,17.9,0.617,0.412,0.029,1.4,13.9,7.4,26.5,2.0,0.0,10.4,14.5,0.6,0.0,0.7,0.142,1.8,-0.9,0.9,0.2
Career,,,NBA,,396.0,7049.0,14.3,0.521,0.333,0.167,1.4,8.9,5.1,27.4,2.7,0.4,11.7,14.9,9.4,5.4,14.9,0.101,-0.5,0.6,0.1,3.7
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MIN,NBA,,247.0,4374.0,13.5,0.515,0.343,0.209,1.4,8.4,4.9,25.8,2.9,0.4,12.7,13.8,5.4,3.0,8.4,0.092,-0.9,0.7,-0.2,2.0
3 seasons,,MEM,NBA,,149.0,2675.0,15.6,0.529,0.321,0.115,1.3,9.6,5.4,30.0,2.3,0.4,10.4,16.7,4.0,2.4,6.5,0.116,0.2,0.3,0.5,1.7
