Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,20.0,LAC,NBA,SG,4,84,6.3,0.458,0.25,0.139,2.8,15.6,9.4,1.7,2.4,0.0,15.5,23.8,-0.2,0.1,-0.1,-0.072,-8.1,-2.8,-10.9,-0.2
2021-22,21.0,LAC,NBA,SG,4,22,22.2,0.582,0.333,0.167,0.0,9.0,4.7,16.3,2.2,3.9,0.0,25.1,0.1,0.0,0.1,0.223,0.9,2.2,3.0,0.0
Career,,,NBA,,8,106,9.6,0.489,0.271,0.146,2.2,14.3,8.4,4.7,2.3,0.8,12.1,24.1,-0.2,0.1,0.0,-0.011,-6.3,-1.8,-8.0,-0.2
