,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,2,Al-Farouq Aminu,PF,6-8,220,"September 21, 1990",United States,10,Wake Forest
1,50,Cole Anthony,PG,6-2,185,"May 15, 2000",United States,R,UNC
2,8,Dwayne Bacon,SG,6-6,221,"August 30, 1995",United States,3,Florida State
3,5,Mohamed Bamba,C,7-0,231,"May 12, 1998",United States,2,Texas
4,24,Khem Birch,C,6-9,233,"September 28, 1992",Canada,3,"Pitt, UNLV"
5,23,Jordan Bone,PG,6-2,180,"November 5, 1997",United States,1,Tennessee
6,17,Ignas Brazdeikis,SF,6-6,221,"January 8, 1999",Lithuania,1,Michigan
7,30,Devin Cannady,PG,6-2,183,"May 21, 1996",United States,R,Princeton
8,34,Wendell Carter,C,6-10,270,"April 16, 1999",United States,2,Duke
9,7,Michael Carter-Williams,SG,6-5,190,"October 10, 1991",United States,7,Syracuse
10,12,Gary Clark,SF,6-6,225,"November 16, 1994",United States,2,Cincinnati
11,11,James Ennis,SF,6-6,215,"July 1, 1990",United States,6,Cal State Long Beach
12,10,Evan Fournier,SF,6-7,205,"October 29, 1992",France,8,
13,0,Robert Franks,PF,6-7,225,"December 18, 1996",United States,R,Washington State
14,20,Markelle Fultz,PG,6-3,209,"May 29, 1998",United States,3,Washington
15,0,Aaron Gordon,PF,6-8,235,"September 16, 1995",United States,6,Arizona
16,45,Donta Hall,PF,6-9,232,"August 7, 1997",United States,1,Alabama
17,13,RJ Hampton,SG,6-4,175,"February 7, 2001",United States,R,
18,14,Gary Harris,SG,6-4,210,"September 14, 1994",United States,6,Michigan State
19,4,Karim Mane,PG,6-3,190,"May 16, 2000",Senegal,R,Vanier College
20,15,Frank Mason,PG,5-11,190,"April 3, 1994",United States,3,Kansas
21,3,Chuma Okeke,PF,6-6,229,"August 18, 1998",United States,R,Auburn
22,22,Otto Porter,PF,6-8,198,"June 3, 1993",United States,7,Georgetown
23,25,Chasson Randle,PG,6-2,185,"February 5, 1993",United States,3,Stanford
24,31,Terrence Ross,SG,6-6,206,"February 5, 1991",United States,8,Washington
25,12,Sindarius Thornwell,SG,6-4,215,"November 15, 1994",United States,3,South Carolina
26,9,Nikola Vucevic,C,6-11,260,"October 24, 1990",Switzerland,9,USC
27,21,Moritz Wagner,C,6-11,245,"April 26, 1997",Germany,2,Michigan
