,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,2949,6573,0.449,550,1542,0.357,2399,5031,0.477,1485,1907,0.779,834,2831,3665,1651,550,446,1237,1675,7933
1,Team/G,,241.2,36.0,80.2,0.449,6.7,18.8,0.357,29.3,61.4,0.477,18.1,23.3,0.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7
2,Lg Rank,,22,28,28,17.0,22,25,17.0,23,18,22.0,13,16,8.0,23,1,8,27,27,5,19,13,24
3,Year/Year,,-0.3%,2.4%,-0.5%,0.013,-2.1%,-4.7%,0.01,3.5%,0.9%,0.012,2.7%,-1.6%,0.032,-21.0%,4.7%,-2.5%,-0.9%,-6.3%,-14.1%,-0.4%,1.9%,2.1%
4,Opponent,82.0,19780,2850,6785,0.42,538,1561,0.345,2312,5224,0.443,1334,1768,0.755,855,2521,3376,1525,593,378,1120,1793,7572
5,Opponent/G,,241.2,34.8,82.7,0.42,6.6,19.0,0.345,28.2,63.7,0.443,16.3,21.6,0.755,10.4,30.7,41.2,18.6,7.2,4.6,13.7,21.9,92.3
6,Lg Rank,,22,1,14,1.0,3,5,4.0,5,23,1.0,6,6,11.0,9,7,5,1,8,14,26,6,2
7,Year/Year,,-0.3%,0.7%,0.7%,-0.0,20.8%,14.7%,0.017,-3.1%,-2.9%,-0.001,0.3%,1.1%,-0.006,-7.1%,3.7%,0.8%,-3.1%,-4.1%,-18.7%,0.9%,-0.3%,1.8%
