,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,16065,2398,5412,0.443,497,1464,0.339,1901,3948,0.482,1029,1334,0.771,665,2157,2822,1380,565,337,926,1226,6322
1,Team/G,,243.4,36.3,82.0,0.443,7.5,22.2,0.339,28.8,59.8,0.482,15.6,20.2,0.771,10.1,32.7,42.8,20.9,8.6,5.1,14.0,18.6,95.8
2,Lg Rank,,3,19,14,19.0,7,4,19.0,25,25,11.0,22,26,9.0,27,3,11,15,4,14,8,8,19
3,Year/Year,,1.3%,-2.9%,4.0%,-0.032,-4.3%,2.9%,-0.025,-2.6%,4.5%,-0.035,-11.0%,-10.4%,-0.005,5.9%,2.4%,3.2%,-12.3%,26.0%,18.9%,0.5%,-3.3%,-4.4%
4,Opponent,66.0,16065,2347,5390,0.435,473,1368,0.346,1874,4022,0.466,1092,1456,0.75,725,2173,2898,1351,561,265,971,1213,6259
5,Opponent/G,,243.4,35.6,81.7,0.435,7.2,20.7,0.346,28.4,60.9,0.466,16.5,22.1,0.75,11.0,32.9,43.9,20.5,8.5,4.0,14.7,18.4,94.8
6,Lg Rank,,3,11,17,7.0,28,29,12.0,8,7,8.0,11,11,12.0,9,28,26,13,29,1,14,27,12
7,Year/Year,,1.3%,-2.7%,0.6%,-0.015,15.7%,14.8%,0.003,-6.4%,-3.5%,-0.015,-1.2%,-1.1%,-0.0,2.4%,9.8%,7.8%,-0.6%,11.9%,8.7%,8.3%,-8.7%,-1.2%
