Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013-14,20.0,WAS,NBA,SF,37.0,319.0,6.0,0.405,0.231,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,-0.4,0.3,0.0,-0.006,-4.9,-1.3,-6.2,-0.3
2014-15,21.0,WAS,NBA,SF,74.0,1432.0,11.6,0.523,0.266,0.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1.0,1.8,2.7,0.092,-1.1,0.6,-0.5,0.6
2015-16,22.0,WAS,NBA,SF,75.0,2276.0,14.5,0.564,0.372,0.176,4.7,14.7,9.6,7.9,2.2,1.1,8.3,16.2,3.0,2.7,5.6,0.119,0.3,0.8,1.1,1.8
2016-17,23.0,WAS,NBA,SF,80.0,2605.0,17.3,0.628,0.425,0.148,5.1,17.1,11.1,6.7,2.2,1.3,4.9,15.1,6.4,3.0,9.4,0.173,2.4,0.9,3.3,3.5
2017-18,24.0,WAS,NBA,SF,77.0,2432.0,18.3,0.602,0.354,0.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,5.0,3.1,8.1,0.161,2.6,1.0,3.5,3.4
2018-19,25.0,TOT,NBA,SF,56.0,1683.0,15.9,0.569,0.398,0.149,3.4,17.0,10.1,10.6,2.3,1.6,8.7,19.1,1.8,1.5,3.2,0.093,0.8,0.1,0.9,1.2
2018-19,25.0,WAS,NBA,SF,41.0,1191.0,15.0,0.551,0.398,0.145,3.6,17.7,10.5,9.6,2.5,1.6,7.8,18.2,1.0,1.1,2.1,0.085,0.0,0.3,0.3,0.7
2018-19,25.0,CHI,NBA,SF,15.0,492.0,18.0,0.609,0.398,0.159,3.1,15.4,9.2,13.0,1.8,1.6,10.4,21.3,0.8,0.4,1.1,0.112,2.6,-0.4,2.2,0.5
2019-20,26.0,CHI,NBA,SF,14.0,331.0,15.8,0.55,0.443,0.193,4.1,12.3,8.0,11.9,2.2,1.7,6.8,21.0,0.4,0.4,0.8,0.112,0.8,0.2,1.0,0.3
2020-21,27.0,TOT,NBA,"PF,SF",28.0,606.0,14.5,0.552,0.458,0.185,5.2,22.4,13.8,12.9,1.3,0.6,9.2,19.3,0.6,0.7,1.3,0.101,0.0,-0.5,-0.6,0.2
2020-21,27.0,CHI,NBA,SF,25.0,540.0,14.8,0.566,0.47,0.183,5.8,22.4,14.2,13.1,1.1,0.6,10.3,19.5,0.6,0.6,1.2,0.108,0.6,-0.9,-0.3,0.2
2020-21,27.0,ORL,NBA,PF,3.0,66.0,11.7,0.441,0.36,0.2,0.0,22.8,11.0,11.5,2.9,0.0,0.0,17.8,0.0,0.1,0.1,0.05,-5.3,2.3,-2.9,0.0
2021-22,28.0,GSW,NBA,PF,8.0,137.0,14.6,0.604,0.605,0.105,3.9,19.0,11.6,11.1,2.1,2.9,11.2,14.0,0.2,0.3,0.5,0.19,-0.7,1.5,0.8,0.1
Career,,,NBA,,449.0,11821.0,15.5,0.578,0.379,0.161,4.8,16.2,10.5,8.6,2.1,1.4,7.9,16.9,18.1,13.6,31.7,0.129,1.0,0.6,1.6,10.7
,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,WAS,NBA,,384.0,10255.0,15.5,0.579,0.367,0.159,4.9,16.0,10.4,8.0,2.2,1.4,7.6,16.5,16.1,11.9,27.9,0.131,1.0,0.7,1.7,9.6
3 seasons,,CHI,NBA,,54.0,1363.0,16.2,0.578,0.436,0.177,4.4,17.4,10.9,12.8,1.6,1.2,9.4,20.5,1.8,1.3,3.1,0.11,1.4,-0.5,0.9,1.0
1 season,,GSW,NBA,,8.0,137.0,14.6,0.604,0.605,0.105,3.9,19.0,11.6,11.1,2.1,2.9,11.2,14.0,0.2,0.3,0.5,0.19,-0.7,1.5,0.8,0.1
1 season,,ORL,NBA,,3.0,66.0,11.7,0.441,0.36,0.2,0.0,22.8,11.0,11.5,2.9,0.0,0.0,17.8,0.0,0.1,0.1,0.05,-5.3,2.3,-2.9,0.0
