,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2017-18,25.0,ORL,NBA,C,42.0,578.0,16.4,0.582,0.0,0.484,13.2,21.1,17.1,8.5,1.3,2.9,12.1,13.2,1.2,0.6,1.8,0.15,-0.7,-0.2,-0.9,0.2
1,2018-19,26.0,ORL,NBA,C,50.0,643.0,19.2,0.64,0.007,0.55,13.0,18.8,15.8,8.5,1.4,3.8,9.6,14.1,1.8,1.0,2.8,0.212,0.1,1.0,1.2,0.5
2,2019-20,27.0,ORL,NBA,C,48.0,922.0,11.7,0.566,0.007,0.706,10.3,15.6,12.9,7.3,1.1,2.3,14.2,10.2,1.2,0.9,2.2,0.112,-2.5,0.2,-2.4,-0.1
3,2020-21,28.0,TOT,NBA,C,67.0,1529.0,15.1,0.552,0.137,0.339,11.6,15.3,13.4,8.5,1.5,3.1,9.2,13.6,2.3,1.4,3.8,0.118,-1.0,-0.3,-1.3,0.3
4,2020-21,28.0,ORL,NBA,C,48.0,952.0,14.1,0.517,0.1,0.407,12.3,14.2,13.2,8.0,1.6,2.7,8.5,12.2,1.3,0.8,2.1,0.106,-1.6,-0.6,-2.2,0.0
5,2020-21,28.0,TOR,NBA,C,19.0,577.0,16.8,0.596,0.181,0.257,10.5,17.2,13.7,9.4,1.3,3.8,9.9,15.8,1.1,0.6,1.7,0.138,0.0,0.1,0.1,0.3
6,Career,,,NBA,,207.0,3672.0,15.2,0.576,0.068,0.468,11.8,16.9,14.3,8.2,1.3,3.0,10.7,12.8,6.6,4.0,10.6,0.138,-1.1,0.1,-1.1,0.9
7,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4 seasons,,ORL,NBA,,188.0,3095.0,14.9,0.572,0.037,0.525,12.0,16.8,14.4,8.0,1.3,2.8,10.9,12.2,5.5,3.4,8.9,0.138,-1.3,0.1,-1.3,0.6
9,1 season,,TOR,NBA,,19.0,577.0,16.8,0.596,0.181,0.257,10.5,17.2,13.7,9.4,1.3,3.8,9.9,15.8,1.1,0.6,1.7,0.138,0.0,0.1,0.1,0.3
