,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3144,6875,0.457,532,1562,0.341,2612,5313,0.492,1519,1985,0.765,973,2662,3635,1730,612,400,1096,1592,8339
1,Team/G,,241.8,38.3,83.8,0.457,6.5,19.0,0.341,31.9,64.8,0.492,18.5,24.2,0.765,11.9,32.5,44.3,21.1,7.5,4.9,13.4,19.4,101.7
2,Lg Rank,,12,9,7,18.0,13,10,24.0,11,13,14.0,17,17,12.0,4,4,2,15,11,16,6,4,12
3,Year/Year,,0.3%,-4.9%,-1.5%,-0.016,-2.7%,3.0%,-0.02,-5.4%,-2.8%,-0.013,-5.5%,-4.9%,-0.005,-4.1%,2.9%,0.9%,-9.3%,-14.8%,-4.8%,-0.6%,-6.2%,-4.9%
4,Opponent,82.0,19830,3050,6840,0.446,520,1585,0.328,2530,5255,0.481,1332,1776,0.75,914,2546,3460,1792,573,363,1159,1737,7952
5,Opponent/G,,241.8,37.2,83.4,0.446,6.3,19.3,0.328,30.9,64.1,0.481,16.2,21.7,0.75,11.1,31.0,42.2,21.9,7.0,4.4,14.1,21.2,97.0
6,Lg Rank,,12,14,23,5.0,11,25,1.0,13,16,12.0,2,2,7.0,17,20,18,21,10,9,18,12,9
7,Year/Year,,0.3%,0.0%,0.2%,-0.001,-11.3%,-6.8%,-0.017,2.7%,2.5%,0.001,-8.4%,-8.0%,-0.003,-4.7%,4.3%,1.8%,-3.3%,-9.8%,-7.4%,-9.1%,-4.4%,-2.3%
