,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,22.0,UTA,NBA,SG,20.0,161.0,9.7,0.584,0.395,0.535,2.1,11.2,6.8,4.4,0.3,0.5,13.1,16.6,0.1,0.1,0.2,0.063,-3.8,-2.2,-6.0,-0.2
1,2020-21,23.0,PHI,NBA,PG,14.0,68.0,15.1,0.645,0.389,1.056,1.6,15.9,8.9,12.2,1.4,0.0,13.2,19.2,0.1,0.1,0.2,0.166,-3.5,-0.5,-4.0,0.0
2,Career,,,NBA,,34.0,229.0,11.3,0.604,0.393,0.689,2.0,12.6,7.5,6.7,0.6,0.4,13.1,17.4,0.3,0.2,0.4,0.094,-3.7,-1.7,-5.4,-0.2
3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,UTA,NBA,,20.0,161.0,9.7,0.584,0.395,0.535,2.1,11.2,6.8,4.4,0.3,0.5,13.1,16.6,0.1,0.1,0.2,0.063,-3.8,-2.2,-6.0,-0.2
5,1 season,,PHI,NBA,,14.0,68.0,15.1,0.645,0.389,1.056,1.6,15.9,8.9,12.2,1.4,0.0,13.2,19.2,0.1,0.1,0.2,0.166,-3.5,-0.5,-4.0,0.0
