,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,24,58,33,49,-3.04,0.34,-2.7,106.3,109.5,95.6,0.217,0.382,0.513,11.6,18.0,0.166,0.532,12.9,78.9,0.193,American Airlines Center,811453
1,Lg Rank,27,3,22,22,22.0,4.0,22.0,24.0,17.0,26.0,27.0,3.0,19.0,3.0,30.0,28.0,22.0,16.0,7.0,17.0,,5
