,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3334,7193,0.464,673,1914,0.352,2661,5279,0.504,1225,1557,0.787,859,2752,3611,1912,552,421,1207,1682,8566
1,Team/G,,241.8,40.7,87.7,0.464,8.2,23.3,0.352,32.5,64.4,0.504,14.9,19.0,0.787,10.5,33.6,44.0,23.3,6.7,5.1,14.7,20.5,104.5
2,Lg Rank,,8,9,5,12.0,29,29,27.0,3,1,18.0,24,28,5.0,5,19,13,13,29,8,21,22,18
3,Year/Year,,-0.1%,2.8%,-0.9%,0.016,-4.4%,-5.3%,0.003,4.8%,0.9%,0.019,-10.2%,-10.1%,-0.001,-12.6%,1.1%,-2.6%,7.1%,-5.0%,-7.5%,6.0%,0.8%,0.1%
4,Opponent,82.0,19830,3233,7078,0.457,917,2494,0.368,2316,4584,0.505,1475,1906,0.774,838,2702,3540,1965,670,389,1096,1509,8858
5,Opponent/G,,241.8,39.4,86.3,0.457,11.2,30.4,0.368,28.2,55.9,0.505,18.0,23.2,0.774,10.2,33.0,43.2,24.0,8.2,4.7,13.4,18.4,108.0
6,Lg Rank,,8,16,17,11.0,24,22,20.0,9,10,11.0,24,23,22.0,21,10,16,22,22,14,28,28,20
7,Year/Year,,-0.1%,-0.8%,-1.2%,0.002,13.8%,7.8%,0.019,-5.6%,-5.5%,-0.001,-3.8%,-4.1%,0.003,-12.1%,-0.5%,-3.5%,10.0%,8.9%,3.2%,3.4%,-0.5%,0.0%
