,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,22,60,21,61,-8.41,0.1,-8.32,104.8,113.2,99.0,0.235,0.295,0.505,12.7,19.4,0.184,0.541,11.9,77.3,0.188,United Center,823475
1,Lg Rank,27,4,27,27,27.0,16.0,27.0,29.0,25.0,19.0,26.0,28.0,28.0,22.0,30.0,22.0,26.0,18.0,13.0,7.0,,2
