,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,31,51,38,44,-1.11,0.47,-0.64,110.8,112.0,94.6,0.287,0.249,0.511,12.9,27.2,0.229,0.535,13.2,75.9,0.212,Target Center,607203
1,Lg Rank,24,6,20,20,20.0,4.0,18.0,10.0,27.0,25.0,9.0,30.0,16.0,18.0,3.0,5.0,29.0,12.0,20.0,14.0,,29
