Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,26.0,GSW,NBA,SG,13,6,20.9,2.2,4.8,0.46,0.6,1.8,0.348,1.6,3.1,0.525,0.524,0.2,0.4,0.6,0.7,3.3,4.0,2.0,1.0,0.4,1.2,2.3,5.3
2020-21,27.0,GSW,NBA,SG,53,16,20.9,2.3,3.9,0.579,0.7,1.7,0.402,1.6,2.2,0.718,0.667,0.4,0.6,0.71,0.5,3.9,4.4,2.8,0.8,0.5,1.2,2.1,5.7
2021-22,28.0,GSW,NBA,SF,13,0,11.8,1.3,2.9,0.447,0.5,1.5,0.35,0.8,1.4,0.556,0.539,0.6,0.8,0.8,0.2,1.6,1.8,1.3,0.7,0.2,0.8,1.1,3.8
Career,,,NBA,,79,22,19.4,2.1,3.9,0.539,0.7,1.7,0.385,1.5,2.2,0.657,0.623,0.4,0.6,0.717,0.5,3.4,3.9,2.4,0.8,0.4,1.1,2.0,5.3
