,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,23,42,19,46,-6.75,-0.28,-7.03,106.3,113.3,95.8,0.252,0.399,0.504,13.3,23.9,0.188,0.546,13.1,74.4,0.159,Spectrum Center,478591
1,Lg Rank,23,9,27,27,27.0,22.0,27.0,29.0,24.0,30.0,23.0,10.0,28.0,22.0,7.0,22.0,27.0,12.0,30.0,1.0,,30
