,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,00,Carmelo Anthony,PF,6-7,238,"May 29, 1984",us,17,Syracuse
1,21,Keljin Blevins,SF,6-4,200,"November 24, 1995",us,R,"Southern Miss, Montana State"
2,23,Robert Covington,PF,6-7,209,"December 14, 1990",us,7,Tennessee State
3,16,CJ Elleby,SF,6-6,200,"June 16, 2000",us,R,Washington State
4,4,Harry Giles,C,6-11,240,"April 22, 1998",us,2,Duke
5,2,Rondae Hollis-Jefferson,PF,6-6,217,"January 3, 1995",us,5,Arizona
6,5,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke"
7,"5, 55",Derrick Jones,SF,6-5,210,"February 15, 1997",us,4,UNLV
8,11,Enes Kanter,C,6-10,250,"May 20, 1992",ch,9,
9,18,TJ Leaf,PF,6-10,222,"April 30, 1997",il,3,UCLA
10,0,Damian Lillard,PG,6-2,195,"July 15, 1990",us,8,Weber State
11,9,Nassir Little,PF,6-5,220,"February 11, 2000",us,1,UNC
12,3,CJ McCollum,SG,6-3,190,"September 19, 1991",us,7,Lehigh
13,27,Jusuf Nurkic,C,6-11,290,"August 23, 1994",ba,6,
14,24,Norman Powell,SF,6-3,215,"May 25, 1993",us,5,UCLA
15,1,Anfernee Simons,SG,6-3,181,"June 8, 1999",us,2,
16,2,Gary Trent,SG,6-5,209,"January 18, 1999",us,2,Duke
