,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2971,6674,0.445,455,1256,0.362,2516,5418,0.464,1436,1941,0.74,1025,2512,3537,1537,522,347,1187,1620,7833
1,Team/G,,242.4,36.2,81.4,0.445,5.5,15.3,0.362,30.7,66.1,0.464,17.5,23.7,0.74,12.5,30.6,43.1,18.7,6.4,4.2,14.5,19.8,95.5
2,Lg Rank,,8,16,6,26.0,22,22,10.0,12,3,28.0,27,25,21.0,4,11,6,27,29,21,8,2,25
3,Year/Year,,0.4%,4.9%,3.8%,0.005,51.7%,41.9%,0.023,-0.6%,-2.3%,0.008,-12.9%,-10.8%,-0.018,11.7%,5.6%,7.3%,1.2%,-14.6%,11.6%,8.4%,-9.3%,2.9%
4,Opponent,82.0,19880,3004,6579,0.457,559,1575,0.355,2445,5004,0.489,1395,1839,0.759,853,2493,3346,1703,554,392,1119,1733,7962
5,Opponent/G,,242.4,36.6,80.2,0.457,6.8,19.2,0.355,29.8,61.0,0.489,17.0,22.4,0.759,10.4,30.4,40.8,20.8,6.8,4.8,13.6,21.1,97.1
6,Lg Rank,,8,17,20,12.0,25,28,13.0,10,4,16.0,2,2,21.0,10,20,11,12,6,17,30,25,10
7,Year/Year,,0.4%,4.2%,4.7%,-0.002,2.4%,6.0%,-0.013,4.6%,4.2%,0.002,-8.8%,-8.7%,-0.001,-0.8%,-0.2%,-0.4%,7.5%,5.1%,-9.3%,-6.5%,-9.3%,1.5%
