,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3084,6644,0.464,706,1901,0.371,2378,4743,0.501,1158,1619,0.715,758,2593,3351,2007,664,369,1219,1473,8032
1,Team/G,,242.1,37.6,81.0,0.464,8.6,23.2,0.371,29.0,57.8,0.501,14.1,19.7,0.715,9.2,31.6,40.9,24.5,8.1,4.5,14.9,18.0,98.0
2,Lg Rank,,7,12,21,7.0,5,5,7.0,22,26,8.0,28,27,26.0,27,11,23,2,14,23,21,3,14
3,Year/Year,,-1.1%,2.2%,-0.0%,0.01,15.5%,15.0%,0.002,-1.2%,-5.0%,0.019,-9.1%,-5.9%,-0.025,-6.4%,1.0%,-0.8%,9.1%,-0.3%,-2.0%,6.5%,0.6%,1.4%
4,Opponent,82.0,19855,3073,6823,0.45,620,1635,0.379,2453,5188,0.473,1233,1617,0.763,928,2659,3587,1825,689,350,1249,1543,7999
5,Opponent/G,,242.1,37.5,83.2,0.45,7.6,19.9,0.379,29.9,63.3,0.473,15.0,19.7,0.763,11.3,32.4,43.7,22.3,8.4,4.3,15.2,18.8,97.5
6,Lg Rank,,7,18,20,13.0,20,14,28.0,16,20,9.0,3,3,26.0,21,26,25,15,25,6,9,25,13
7,Year/Year,,-1.1%,3.9%,2.3%,0.007,27.6%,15.7%,0.035,-0.7%,-1.3%,0.003,-0.5%,-1.7%,0.009,4.9%,2.9%,3.4%,8.5%,12.3%,-10.0%,0.6%,-1.7%,4.7%
