,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,40,42,48,34,2.67,0.43,3.1,108.9,106.2,97.3,0.321,0.245,0.486,12.2,27.4,0.249,0.518,14.8,74.4,0.177,Target Center,597157
1,Lg Rank,17,14,11,11,10.0,10.0,9.0,9.0,12.0,4.0,4.0,19.0,21.0,2.0,8.0,4.0,27.0,6.0,16.0,1.0,,27
