,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3124,6782,0.461,867,2369,0.366,2257,4413,0.511,1573,2087,0.754,909,2652,3561,1902,679,359,1348,1662,8688
1,Team/G,,241.2,38.1,82.7,0.461,10.6,28.9,0.366,27.5,53.8,0.511,19.2,25.5,0.754,11.1,32.3,43.4,23.2,8.3,4.4,16.4,20.3,106.0
2,Lg Rank,,21,9,10,9.0,2,2,9.0,29,29,6.0,3,4,17.0,17,7,7,6,9,24,30,18,2
3,Year/Year,,-0.9%,1.0%,-1.5%,0.012,46.0%,43.4%,0.007,-9.7%,-15.7%,0.034,24.4%,29.1%,-0.029,-4.9%,6.0%,3.0%,9.0%,10.2%,-9.4%,13.6%,-0.7%,8.0%
4,Opponent,82.0,19780,3184,7007,0.454,661,1798,0.368,2523,5209,0.484,1374,1771,0.776,876,2539,3415,1858,693,498,1210,1674,8403
5,Opponent/G,,241.2,38.8,85.5,0.454,8.1,21.9,0.368,30.8,63.5,0.484,16.8,21.6,0.776,10.7,31.0,41.6,22.7,8.5,6.1,14.8,20.4,102.5
6,Lg Rank,,21,26,28,17.0,28,27,22.0,21,22,16.0,17,12,29.0,5,12,11,18,28,26,14,9,28
7,Year/Year,,-0.9%,3.6%,3.9%,-0.002,44.2%,27.4%,0.043,-3.5%,-2.3%,-0.006,-3.2%,-4.3%,0.009,-3.3%,0.8%,-0.3%,13.2%,12.7%,17.9%,0.2%,10.9%,4.7%
