Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,19.0,HOU,NBA,SG,11,360,8.0,0.473,0.529,0.222,1.2,9.3,5.3,14.2,1.0,1.1,15.6,23.1,-0.5,0.2,-0.3,-0.041,-3.3,-3.0,-6.3,-0.4
Career,,,NBA,,11,360,8.0,0.473,0.529,0.222,1.2,9.3,5.3,14.2,1.0,1.1,15.6,23.1,-0.5,0.2,-0.3,-0.041,-3.3,-3.0,-6.3,-0.4
