,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,20,Lou Amundson,PF,6-9,220,"December 7, 1982",United States,R,UNLV
1,25,Rodney Carney,SF,6-7,205,"April 15, 1984",United States,R,Memphis
2,1,Samuel Dalembert,C,6-11,255,"May 10, 1981",Haiti,4,Seton Hall
3,33,Willie Green,SG,6-4,200,"July 28, 1981",United States,3,Detroit Mercy
4,44,Alan Henderson,PF,6-9,235,"December 2, 1972",United States,11,Indiana
5,45,Steven Hunter,PF,7-0,220,"October 31, 1981",United States,5,DePaul
6,9,Andre Iguodala,SG,6-6,215,"January 28, 1984",United States,2,Arizona
7,3,Allen Iverson,PG,6-0,165,"June 7, 1975",United States,10,Georgetown
8,11,Bobby Jones,SF,6-7,215,"January 9, 1984",United States,R,Washington
9,26,Kyle Korver,SF,6-7,212,"March 17, 1981",United States,3,Creighton
10,31,Ivan McFarlin,PF,6-8,240,"April 26, 1982",United States,R,Oklahoma State
11,7,Andre Miller,PG,6-3,200,"March 19, 1976",United States,7,Utah
12,12,Kevin Ollie,PG,6-4,195,"December 27, 1972",United States,9,UConn
13,42,Shavlik Randolph,PF,6-10,240,"November 24, 1983",United States,1,Duke
14,8,Joe Smith,PF,6-10,225,"July 26, 1975",United States,11,Maryland
15,30,Steven Smith,PF,6-8,235,"April 12, 1983",United States,R,La Salle
16,4,Chris Webber,PF,6-9,245,"March 1, 1973",United States,13,Michigan
17,23,Lou Williams,PG,6-1,175,"October 27, 1986",United States,1,
