,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3056,6648,0.46,302,952,0.317,2754,5696,0.483,1509,2137,0.706,1067,2370,3437,1673,712,400,1172,1620,7923
1,Team/G,,240.9,37.3,81.1,0.46,3.7,11.6,0.317,33.6,69.5,0.483,18.4,26.1,0.706,13.0,28.9,41.9,20.4,8.7,4.9,14.3,19.8,96.6
2,Lg Rank,,22,13,17,11.0,30,29,30.0,3,2,15.0,19,10,30.0,2,28,14,23,4,12,12,7,23
3,Year/Year,,-0.6%,4.2%,3.7%,0.002,6.3%,15.7%,-0.028,4.0%,2.0%,0.009,-7.8%,0.1%,-0.061,18.7%,0.7%,5.7%,0.2%,20.7%,2.6%,-6.8%,-3.1%,1.8%
4,Opponent,82.0,19755,3000,6504,0.461,557,1549,0.36,2443,4955,0.493,1332,1726,0.772,923,2293,3216,1903,550,420,1289,1708,7889
5,Opponent/G,,240.9,36.6,79.3,0.461,6.8,18.9,0.36,29.8,60.4,0.493,16.2,21.0,0.772,11.3,28.0,39.2,23.2,6.7,5.1,15.7,20.8,96.2
6,Lg Rank,,22,11,8,20.0,19,20,14.0,10,5,20.0,3,3,28.0,18,3,4,24,7,22,6,18,7
7,Year/Year,,-0.6%,-1.3%,-1.0%,-0.001,10.7%,8.8%,0.006,-3.7%,-3.7%,0.0,-8.3%,-10.4%,0.018,-4.7%,-4.6%,-4.7%,4.3%,-9.2%,31.3%,0.7%,-5.2%,-1.8%
