,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2946,6496,0.454,424,1154,0.367,2522,5342,0.472,1656,2207,0.75,1069,2232,3301,1625,587,394,1284,2054,7972
1,Team/G,,242.4,35.9,79.2,0.454,5.2,14.1,0.367,30.8,65.1,0.472,20.2,26.9,0.75,13.0,27.2,40.3,19.8,7.2,4.8,15.7,25.0,97.2
2,Lg Rank,,9,18,14,16.0,20,20,11.0,11,8,20.0,13,10,14.0,2,29,20,20,15,15,27,29,16
3,Year/Year,,0.1%,0.1%,-2.6%,0.013,39.5%,18.6%,0.055,-4.4%,-6.3%,0.009,16.9%,10.7%,0.04,-2.8%,-4.4%,-3.9%,0.7%,-6.7%,14.5%,-2.7%,2.2%,4.8%
4,Opponent,82.0,19880,3075,6433,0.478,444,1205,0.368,2631,5228,0.503,1768,2372,0.745,981,2335,3316,1689,597,422,1227,1855,8362
5,Opponent/G,,242.4,37.5,78.5,0.478,5.4,14.7,0.368,32.1,63.8,0.503,21.6,28.9,0.745,12.0,28.5,40.4,20.6,7.3,5.1,15.0,22.6,102.0
6,Lg Rank,,9,26,12,27.0,6,5,24.0,27,20,27.0,26,26,17.0,26,6,12,16,18,24,7,18,26
7,Year/Year,,0.1%,1.0%,0.7%,0.002,-4.9%,-2.2%,-0.011,2.1%,1.4%,0.004,-4.2%,-1.0%,-0.025,8.8%,-6.0%,-2.0%,-6.3%,-16.6%,-12.8%,1.4%,4.4%,-0.5%
