Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,19.0,NOP,NBA,PG,54,904,10.3,0.477,0.356,0.151,1.4,7.1,4.3,18.7,2.0,1.0,8.6,18.3,0.2,0.6,0.9,0.045,-3.2,-0.5,-3.8,-0.4
2021-22,20.0,NOP,NBA,PG,18,273,7.8,0.438,0.398,0.059,1.9,11.5,6.6,22.6,1.8,0.0,17.1,22.9,-0.5,0.1,-0.4,-0.068,-4.8,-2.0,-6.8,-0.3
Career,,,NBA,,72,1177,9.7,0.467,0.367,0.127,1.6,8.1,4.8,19.6,2.0,0.8,10.9,19.4,-0.3,0.8,0.5,0.019,-3.6,-0.9,-4.5,-0.7
