,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3005,6776,0.443,394,1149,0.343,2611,5627,0.464,1430,1928,0.742,1049,2440,3489,1719,665,404,1208,1801,7834
1,Team/G,,241.5,36.6,82.6,0.443,4.8,14.0,0.343,31.8,68.6,0.464,17.4,23.5,0.742,12.8,29.8,42.5,21.0,8.1,4.9,14.7,22.0,95.5
2,Lg Rank,,20,8,6,13.0,17,17,18.0,7,8,12.0,21,19,23.0,6,19,13,17,11,17,14,18,13
3,Year/Year,,-0.1%,-3.0%,-2.3%,-0.003,10.1%,4.8%,0.016,-4.7%,-3.6%,-0.005,14.4%,18.3%,-0.025,-2.1%,0.4%,-0.4%,-6.5%,-0.4%,0.7%,0.2%,0.9%,0.4%
4,Opponent,82.0,19805,2913,6658,0.438,436,1361,0.32,2477,5297,0.468,1479,1932,0.766,1031,2487,3518,1824,639,453,1309,1763,7741
5,Opponent/G,,241.5,35.5,81.2,0.438,5.3,16.6,0.32,30.2,64.6,0.468,18.0,23.6,0.766,12.6,30.3,42.9,22.2,7.8,5.5,16.0,21.5,94.4
6,Lg Rank,,20,14,16,11.0,16,25,2.0,12,11,20.0,13,10,20.0,22,16,19,19,12,24,7,17,14
7,Year/Year,,-0.1%,-1.5%,-0.1%,-0.006,0.7%,12.7%,-0.038,-1.9%,-2.9%,0.005,-2.1%,-4.0%,0.015,0.1%,-0.2%,-0.1%,0.2%,-6.7%,-4.6%,3.5%,15.9%,-1.5%
