Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,25.0,TOT,NBA,SF,10.0,87.0,12.6,0.517,0.462,0.346,2.5,17.9,10.3,12.4,2.2,1.1,9.1,16.1,0.0,0.1,0.2,0.097,-1.2,0.9,-0.4,0.0
2019-20,25.0,ATL,NBA,SF,2.0,17.0,-7.1,0.0,0.429,0.0,0.0,12.8,6.3,21.1,2.7,0.0,0.0,17.1,-0.1,0.0,-0.1,-0.32,-12.3,-1.5,-13.9,-0.1
2019-20,25.0,TOR,NBA,SF,8.0,70.0,17.3,0.675,0.474,0.474,3.1,19.2,11.3,10.3,2.0,1.4,11.6,15.9,0.2,0.1,0.3,0.198,1.4,1.4,2.9,0.1
2020-21,26.0,TOR,NBA,SF,27.0,297.0,10.9,0.649,0.78,0.098,1.4,15.7,8.3,8.2,1.0,1.0,9.5,13.7,0.4,0.2,0.6,0.096,-0.7,-0.7,-1.4,0.0
2021-22,27.0,OKC,NBA,SF,1.0,20.0,-2.5,0.0,1.0,0.0,4.9,25.3,15.0,0.0,0.0,9.6,20.0,10.7,-0.1,0.0,-0.1,-0.18,-10.9,-1.2,-12.1,-0.1
Career,,,NBA,,38.0,404.0,10.6,0.594,0.714,0.152,1.8,16.7,9.1,8.7,1.2,1.5,9.8,14.1,0.3,0.4,0.7,0.083,-1.3,-0.4,-1.7,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,35.0,367.0,12.1,0.654,0.723,0.168,1.7,16.4,8.9,8.6,1.2,1.1,10.0,14.2,0.5,0.3,0.9,0.116,-0.3,-0.3,-0.6,0.1
1 season,,ATL,NBA,,2.0,17.0,-7.1,0.0,0.429,0.0,0.0,12.8,6.3,21.1,2.7,0.0,0.0,17.1,-0.1,0.0,-0.1,-0.32,-12.3,-1.5,-13.9,-0.1
1 season,,OKC,NBA,,1.0,20.0,-2.5,0.0,1.0,0.0,4.9,25.3,15.0,0.0,0.0,9.6,20.0,10.7,-0.1,0.0,-0.1,-0.18,-10.9,-1.2,-12.1,-0.1
