,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,2835,6490,0.437,390,1178,0.331,2445,5312,0.46,1633,2177,0.75,1008,2462,3470,1605,574,461,1291,1784,7693
1,Team/G,,240.9,34.6,79.1,0.437,4.8,14.4,0.331,29.8,64.8,0.46,19.9,26.5,0.75,12.3,30.0,42.3,19.6,7.0,5.6,15.7,21.8,93.8
2,Lg Rank,,26,24,23,21.0,18,15,23.0,21,20,18.0,6,7,16.0,11,17,15,25,27,10,22,16,20
3,Year/Year,,-0.3%,-4.5%,-2.7%,-0.009,-4.4%,2.7%,-0.025,-4.6%,-3.8%,-0.004,9.0%,7.5%,0.011,-6.9%,-0.5%,-2.4%,-6.4%,12.5%,-14.6%,6.3%,9.9%,-1.9%
4,Opponent,82.0,19755,3035,6787,0.447,454,1244,0.365,2581,5543,0.466,1507,1946,0.774,1046,2460,3506,1840,652,418,1152,1844,8031
5,Opponent/G,,240.9,37.0,82.8,0.447,5.5,15.2,0.365,31.5,67.6,0.466,18.4,23.7,0.774,12.8,30.0,42.8,22.4,8.0,5.1,14.0,22.5,97.9
6,Lg Rank,,26,24,23,20.0,23,19,24.0,22,21,17.0,15,12,28.0,24,13,18,22,17,17,23,9,22
7,Year/Year,,-0.3%,-1.3%,-1.2%,-0.001,11.5%,8.6%,0.01,-3.2%,-3.1%,-0.001,13.4%,9.1%,0.029,-1.7%,3.4%,1.8%,-1.0%,6.5%,-4.8%,9.2%,3.9%,1.9%
