,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2955,6696,0.441,535,1513,0.354,2420,5183,0.467,1354,1839,0.736,890,2377,3267,1723,572,482,1221,1650,7799
1,Team/G,,242.4,36.0,81.7,0.441,6.5,18.5,0.354,29.5,63.2,0.467,16.5,22.4,0.736,10.9,29.0,39.8,21.0,7.0,5.9,14.9,20.1,95.1
2,Lg Rank,,7,25,10,29.0,20,16,23.0,20,15,29.0,29,28,29.0,17,23,24,14,21,3,23,6,27
3,Year/Year,,0.4%,4.8%,3.9%,0.004,52.9%,40.2%,0.029,-2.0%,-3.4%,0.007,-20.4%,-15.6%,-0.045,11.3%,-4.6%,-0.7%,-0.5%,2.7%,21.1%,3.5%,-5.4%,1.4%
4,Opponent,82.0,19880,3218,6805,0.473,536,1431,0.375,2682,5374,0.499,1546,2035,0.76,962,2653,3615,1951,652,414,1093,1609,8518
5,Opponent/G,,242.4,39.2,83.0,0.473,6.5,17.5,0.375,32.7,65.5,0.499,18.9,24.8,0.76,11.7,32.4,44.1,23.8,8.0,5.0,13.3,19.6,103.9
6,Lg Rank,,7,25,23,24.0,13,10,19.0,26,23,24.0,16,16,8.0,25,27,27,28,25,18,21,28,25
7,Year/Year,,0.4%,3.3%,2.0%,0.006,10.3%,2.7%,0.026,2.1%,1.8%,0.001,-1.8%,-2.9%,0.009,5.0%,-0.2%,1.2%,6.4%,10.5%,6.7%,-1.7%,-9.2%,2.8%
