,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,3002,6601,0.455,483,1457,0.332,2519,5144,0.49,1362,1867,0.73,927,2502,3429,1810,532,466,1285,1581,7849
1,Team/G,,240.3,36.6,80.5,0.455,5.9,17.8,0.332,30.7,62.7,0.49,16.6,22.8,0.73,11.3,30.5,41.8,22.1,6.5,5.7,15.7,19.3,95.7
2,Lg Rank,,29,25,22,20.0,19,14,27.0,20,19,19.0,28,26,26.0,13,17,14,9,23,3,28,2,27
3,Year/Year,,-0.9%,1.6%,-1.4%,0.013,-9.7%,-3.7%,-0.022,4.1%,-0.8%,0.023,0.6%,1.5%,-0.007,4.2%,5.3%,5.0%,5.0%,-7.0%,-3.3%,5.2%,-4.2%,0.6%
4,Opponent,82.0,19705,3193,6792,0.47,529,1457,0.363,2664,5335,0.499,1455,1910,0.762,879,2490,3369,1926,686,363,1059,1588,8370
5,Opponent/G,,240.3,38.9,82.8,0.47,6.5,17.8,0.363,32.5,65.1,0.499,17.7,23.3,0.762,10.7,30.4,41.1,23.5,8.4,4.4,12.9,19.4,102.1
6,Lg Rank,,29,21,18,21.0,18,12,22.0,21,24,21.0,12,12,20.0,13,16,13,27,29,9,26,27,19
7,Year/Year,,-0.9%,-0.8%,-0.2%,-0.003,-1.3%,1.8%,-0.012,-0.7%,-0.7%,0.0,-5.9%,-6.1%,0.002,-8.6%,-6.1%,-6.8%,-1.3%,5.2%,-12.3%,-3.1%,-1.3%,-1.7%
