Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20.0,SAS,NBA,SF,62,7,17.0,2.0,4.9,0.406,0.8,2.4,0.347,1.1,2.5,0.464,0.492,0.7,0.8,0.843,0.4,2.4,2.8,0.9,0.7,0.3,0.4,1.4,5.5
2021-22,21.0,SAS,NBA,SF,16,0,26.1,4.9,10.2,0.479,2.0,5.0,0.4,2.9,5.2,0.554,0.577,1.0,1.4,0.727,0.5,3.4,3.9,1.4,1.2,0.7,0.8,2.1,12.8
Career,,,NBA,,78,7,18.9,2.6,6.0,0.431,1.1,2.9,0.365,1.5,3.0,0.496,0.521,0.8,0.9,0.808,0.4,2.6,3.0,1.0,0.8,0.4,0.4,1.6,7.0
