Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,23.0,NOP,NBA,C,15,7,24.5,2.5,5.1,0.481,0.3,0.9,0.357,2.1,4.2,0.508,0.513,0.7,0.9,0.786,1.3,1.7,3.0,1.5,1.2,0.7,1.3,2.9,6.0
Career,,,NBA,,15,7,24.5,2.5,5.1,0.481,0.3,0.9,0.357,2.1,4.2,0.508,0.513,0.7,0.9,0.786,1.3,1.7,3.0,1.5,1.2,0.7,1.3,2.9,6.0
