,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17430,2839,6225,0.456,847,2163,0.392,1992,4062,0.49,1181,1506,0.784,696,2554,3250,1541,507,365,932,1473,7706
1,Team/G,,242.1,39.4,86.5,0.456,11.8,30.0,0.392,27.7,56.4,0.49,16.4,20.9,0.784,9.7,35.5,45.1,21.4,7.0,5.1,12.9,20.5,107.0
2,Lg Rank,,6,24,26,21.0,21,27,3.0,17,8,29.0,21,23,14.0,16,7,9,29,21,11,6,25,26
3,Year/Year,,0.1%,-1.3%,-3.2%,0.009,23.0%,5.9%,0.054,-9.0%,-7.5%,-0.008,0.6%,-10.9%,0.09,-19.7%,3.0%,-2.9%,-3.0%,-7.8%,6.9%,-9.7%,-7.8%,1.2%
4,Opponent,72.0,17430,2730,6209,0.44,864,2565,0.337,1866,3644,0.512,1216,1598,0.761,695,2478,3173,1696,472,391,918,1286,7540
5,Opponent/G,,242.1,37.9,86.2,0.44,12.0,35.6,0.337,25.9,50.6,0.512,16.9,22.2,0.761,9.7,34.4,44.1,23.6,6.6,5.4,12.8,17.9,104.7
6,Lg Rank,,6,1,5,1.0,10,21,1.0,3,5,5.0,13,17,4.0,10,17,16,6,3,25,23,29,1
7,Year/Year,,0.1%,-4.9%,0.2%,-0.024,-9.7%,2.1%,-0.044,-2.5%,-1.0%,-0.008,-12.2%,-13.6%,0.012,0.8%,-0.5%,-0.3%,-3.1%,-8.7%,7.6%,-7.2%,-9.7%,-6.7%
