,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19930,2843,6577,0.432,508,1459,0.348,2335,5118,0.456,1486,1908,0.779,937,2683,3620,1860,594,424,1223,1565,7680
1,Team/G,,243.0,34.7,80.2,0.432,6.2,17.8,0.348,28.5,62.4,0.456,18.1,23.3,0.779,11.4,32.7,44.1,22.7,7.2,5.2,14.9,19.1,93.7
2,Lg Rank,,4,30,27,30.0,26,28,24.0,26,13,30.0,12,15,7.0,11,9,10,10,21,7,18,4,30
3,Year/Year,,0.5%,-2.8%,-1.8%,-0.005,13.9%,15.3%,-0.004,-5.8%,-5.8%,-0.0,10.6%,9.8%,0.006,-8.7%,6.7%,2.3%,-1.4%,1.0%,1.7%,4.4%,-3.2%,0.5%
4,Opponent,82.0,19930,2867,6660,0.43,538,1532,0.351,2329,5128,0.454,1256,1668,0.753,876,2508,3384,1604,621,490,1178,1714,7528
5,Opponent/G,,243.0,35.0,81.2,0.43,6.6,18.7,0.351,28.4,62.5,0.454,15.3,20.3,0.753,10.7,30.6,41.3,19.6,7.6,6.0,14.4,20.9,91.8
6,Lg Rank,,4,2,9,2.0,3,3,8.0,7,20,2.0,3,3,9.0,13,6,7,2,14,28,16,10,1
7,Year/Year,,0.5%,-1.3%,1.4%,-0.012,18.8%,17.0%,0.005,-5.1%,-2.4%,-0.013,-7.0%,-8.7%,0.014,-2.8%,1.6%,0.4%,3.8%,3.5%,2.7%,4.9%,6.5%,-1.1%
