,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,43,39,46,36,1.48,0.42,1.89,104.3,102.6,88.8,0.316,0.196,0.474,14.8,30.3,0.243,0.462,12.6,72.4,0.209,Compaq Center,565166
1,Lg Rank,15,15,13,13,13.0,7.0,11.0,14.0,14.0,25.0,10.0,9.0,13.0,23.0,6.0,11.0,6.0,27.0,11.0,6.0,,27
