,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,37,45,39,43,-0.77,0.3,-0.47,105.5,106.4,89.1,0.357,0.105,0.477,14.9,30.3,0.278,0.48,13.0,71.3,0.235,STAPLES Center,696181
1,Lg Rank,19,12,18,18,18.0,8.0,16.0,18.0,13.0,20.0,5.0,30.0,17.0,27.0,7.0,2.0,13.0,22.0,14.0,10.0,,18
