,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3046,6710,0.454,507,1385,0.366,2539,5325,0.477,1439,1883,0.764,989,2457,3446,1859,690,515,1210,1750,8038
1,Team/G,,242.4,37.1,81.8,0.454,6.2,16.9,0.366,31.0,64.9,0.477,17.5,23.0,0.764,12.1,30.0,42.0,22.7,8.4,6.3,14.8,21.3,98.0
2,Lg Rank,,4,15,12,12.0,23,28,8.0,8,8,17.0,9,11,12.0,9,22,14,13,7,5,19,28,13
3,Year/Year,,-1.0%,-2.8%,-2.4%,-0.002,49.5%,31.9%,0.043,-9.2%,-8.5%,-0.003,-7.9%,-9.1%,0.01,-7.5%,-3.8%,-4.9%,4.0%,1.9%,7.7%,4.0%,-2.3%,-1.6%
4,Opponent,82.0,19880,3003,6550,0.458,560,1513,0.37,2443,5037,0.485,1479,1953,0.757,901,2446,3347,1689,640,480,1206,1670,8045
5,Opponent/G,,242.4,36.6,79.9,0.458,6.8,18.5,0.37,29.8,61.4,0.485,18.0,23.8,0.757,11.0,29.8,40.8,20.6,7.8,5.9,14.7,20.4,98.1
6,Lg Rank,,4,11,7,20.0,11,8,24.0,14,11,17.0,27,23,17.0,11,9,7,7,14,23,16,11,15
7,Year/Year,,-1.0%,0.6%,-0.7%,0.006,5.3%,-3.3%,0.03,-0.4%,0.1%,-0.003,-8.6%,-9.0%,0.003,-0.4%,-1.0%,-0.8%,0.3%,4.3%,3.0%,0.3%,-1.6%,-0.9%
