,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,67,15,67,15,10.63,-0.36,10.28,110.3,99.0,93.8,0.246,0.223,0.526,12.4,23.0,0.197,0.477,14.1,79.1,0.182,AT&T Center,756445
1,Lg Rank,2,29,1,1,2.0,25.0,2.0,4.0,1.0,24.0,26.0,25.0,2.0,9.0,23.0,21.0,1.0,8.0,3.0,2.0,,12
