,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2018-19,20.0,SAC,NBA,PF,58.0,0.0,14.1,3.0,6.0,0.503,0.0,0.1,0.0,3.0,5.9,0.512,0.503,1.0,1.6,0.637,1.1,2.7,3.8,1.5,0.5,0.4,1.3,2.6,7.0
1,2019-20,21.0,SAC,NBA,C,46.0,17.0,14.5,3.0,5.5,0.554,0.0,0.0,0.0,3.0,5.4,0.558,0.554,0.8,1.1,0.776,0.9,3.2,4.1,1.3,0.5,0.4,1.0,2.6,6.9
2,2020-21,22.0,POR,NBA,C,38.0,0.0,9.2,1.1,2.6,0.433,0.2,0.6,0.348,0.9,1.9,0.459,0.474,0.4,0.7,0.593,0.8,2.7,3.5,0.8,0.2,0.3,0.5,1.4,2.8
3,Career,,,NBA,,142.0,17.0,12.9,2.5,4.9,0.511,0.1,0.2,0.258,2.5,4.7,0.523,0.517,0.8,1.2,0.671,1.0,2.8,3.8,1.2,0.4,0.4,1.0,2.3,5.9
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,SAC,NBA,,104.0,17.0,14.3,3.0,5.8,0.524,0.0,0.1,0.0,3.0,5.7,0.531,0.524,0.9,1.3,0.686,1.0,2.9,3.9,1.4,0.5,0.4,1.1,2.6,7.0
6,1 season,,POR,NBA,,38.0,0.0,9.2,1.1,2.6,0.433,0.2,0.6,0.348,0.9,1.9,0.459,0.474,0.4,0.7,0.593,0.8,2.7,3.5,0.8,0.2,0.3,0.5,1.4,2.8
